2895.0	4.5502069908e+29
2910.0	4.60748198064e+29
2930.0	4.52391834226e+29
2950.0	4.45470397039e+29
2970.0	4.43320258615e+29
2990.0	4.40943605575e+29
3010.0	4.3668941688e+29
3030.0	4.32291432274e+29
3050.0	4.29030139615e+29
3070.0	4.222386769e+29
3090.0	4.17386360321e+29
3110.0	4.12841891151e+29
3130.0	4.07572306359e+29
3150.0	4.03135118937e+29
3170.0	4.0174745238e+29
3190.0	3.90623398774e+29
3210.0	3.90398242163e+29
3230.0	3.84259819441e+29
3250.0	3.88610435748e+29
3270.0	3.91441463945e+29
3290.0	3.88156745524e+29
3310.0	3.84876809539e+29
3330.0	3.79385344447e+29
3350.0	3.7419134602e+29
3370.0	3.62793284993e+29
3390.0	3.65335846441e+29
3410.0	3.63871295164e+29
3430.0	3.65288163038e+29
3450.0	3.61585915065e+29
3470.0	3.60443171e+29
3490.0	3.58713975131e+29
3510.0	3.60189037834e+29
3530.0	3.55117748427e+29
3550.0	3.59686683056e+29
3570.0	3.48640127347e+29
3590.0	3.44181546947e+29
3610.0	3.46327245164e+29
3630.0	3.46133323433e+29
3640.0	3.45842051537e+29
3650.0	3.57404255433e+29
3670.0	3.48877405373e+29
3690.0	3.41758462271e+29
3710.0	3.72463978551e+29
3730.0	3.68670798624e+29
3750.0	4.17222969847e+29
3770.0	4.30230757491e+29
3790.0	4.68533605347e+29
3810.0	5.07465078616e+29
3830.0	4.34830876485e+29
3850.0	5.27564449147e+29
3870.0	5.50859518157e+29
3890.0	4.15745504317e+29
3910.0	5.48559862731e+29
3930.0	5.20460986758e+29
3950.0	5.42861668546e+29
3970.0	3.8523534114e+29
3990.0	5.38245440004e+29
4010.0	5.65824230849e+29
4030.0	5.61336360142e+29
4050.0	5.58000820819e+29
4070.0	5.41276926361e+29
4090.0	4.91026007575e+29
4110.0	4.27465762067e+29
4130.0	5.28793868953e+29
4150.0	5.3605170712e+29
4170.0	5.36356643714e+29
4190.0	5.28706452953e+29
4210.0	5.23657513083e+29
4230.0	5.16534599629e+29
4250.0	5.13134687141e+29
4270.0	5.0608219733e+29
4290.0	4.94419468287e+29
4310.0	4.67710194353e+29
4330.0	4.38474050445e+29
4350.0	4.0224787968e+29
4370.0	4.83258167895e+29
4390.0	4.85126408695e+29
4410.0	4.88345674202e+29
4430.0	4.92942782978e+29
4450.0	4.89112754043e+29
4470.0	4.85427170848e+29
4490.0	4.85624527606e+29
4510.0	4.86205802332e+29
4530.0	4.77613263804e+29
4550.0	4.74780935759e+29
4570.0	4.77234605168e+29
4590.0	4.72549119668e+29
4610.0	4.71287471141e+29
4630.0	4.67613574492e+29
4650.0	4.64782783315e+29
4670.0	4.63146844778e+29
4690.0	4.60175218137e+29
4710.0	4.54430938153e+29
4730.0	4.54113822092e+29
4750.0	4.51665190938e+29
4770.0	4.48188231573e+29
4790.0	4.44148265359e+29
4810.0	4.40363889266e+29
4830.0	4.31597928183e+29
4850.0	3.95814110756e+29
4870.0	3.54160718236e+29
4890.0	4.18473564221e+29
4910.0	4.25059244781e+29
4930.0	4.20352142613e+29
4950.0	4.21048873251e+29
4970.0	4.21788881905e+29
4990.0	4.15218030899e+29
5010.0	4.09414944359e+29
5030.0	4.12376866609e+29
5050.0	4.0774155229e+29
5070.0	4.07988229581e+29
5090.0	4.0379981751e+29
5110.0	4.01289404236e+29
5130.0	3.98118951449e+29
5150.0	3.93420429183e+29
5170.0	3.86515527653e+29
5190.0	3.8726124907e+29
5210.0	3.85593170595e+29
5230.0	3.85916318962e+29
5250.0	3.87636190828e+29
5270.0	3.79364269496e+29
5290.0	3.83150700648e+29
5310.0	3.81876358123e+29
5330.0	3.75628489511e+29
5350.0	3.77275413888e+29
5370.0	3.74222853011e+29
5390.0	3.71896484698e+29
5410.0	3.68277358358e+29
5430.0	3.66949303474e+29
5450.0	3.65576730559e+29
5470.0	3.64895863088e+29
5490.0	3.63493207807e+29
5510.0	3.60799850964e+29
5530.0	3.59963003935e+29
5550.0	3.59123212616e+29
5570.0	3.55497443987e+29
5590.0	3.53830047413e+29
5610.0	3.52268323139e+29
5630.0	3.52087081399e+29
5650.0	3.50999074847e+29
5670.0	3.49043635159e+29
5690.0	3.48748661303e+29
5710.0	3.46091299083e+29
5730.0	3.45910876424e+29
5750.0	3.43674547773e+29
5770.0	3.4225762173e+29
5790.0	3.40532290869e+29
5810.0	3.39529048134e+29
5830.0	3.38401791725e+29
5850.0	3.36074545945e+29
5870.0	3.33879261479e+29
5890.0	3.28511853982e+29
5910.0	3.30794312914e+29
5930.0	3.29698735564e+29
5950.0	3.28594080962e+29
5970.0	3.27333382975e+29
5990.0	3.25915782816e+29
6010.0	3.24174289319e+29
6030.0	3.23067786535e+29
6050.0	3.2253023612e+29
6070.0	3.21252180429e+29
6090.0	3.20003299499e+29
6110.0	3.18388400578e+29
6130.0	3.15162248472e+29
6150.0	3.15194464931e+29
6170.0	3.13045483291e+29
6190.0	3.12322871193e+29
6210.0	3.11051218036e+29
6230.0	3.09022677645e+29
6250.0	3.06929775056e+29
6270.0	3.07709330773e+29
6290.0	3.06654006982e+29
6310.0	3.04805739826e+29
6330.0	3.03947671131e+29
6350.0	3.03126699763e+29
6370.0	3.0192163764e+29
6390.0	3.00784981878e+29
6410.0	2.98679562393e+29
6430.0	2.97703626886e+29
6450.0	2.96867849348e+29
6470.0	2.95482846642e+29
6490.0	2.92330016229e+29
6510.0	2.92155544862e+29
6530.0	2.89656505423e+29
6550.0	2.76612139832e+29
6570.0	2.45400203526e+29
6590.0	2.83178176642e+29
6610.0	2.86722611723e+29
6630.0	2.86451101963e+29
6650.0	2.8512391454e+29
6670.0	2.83483241795e+29
6690.0	2.83392392294e+29
6710.0	2.82245268196e+29
6730.0	2.81443327518e+29
6750.0	2.80237852924e+29
6770.0	2.79435847403e+29
6790.0	2.78227318274e+29
6810.0	2.76941292173e+29
6830.0	2.75968875425e+29
6850.0	2.74817276619e+29
6870.0	2.74448831239e+29
6890.0	2.73681649457e+29
6910.0	2.71508957816e+29
6930.0	2.69312084949e+29
6950.0	2.67517302243e+29
6970.0	2.66698169318e+29
6990.0	2.65769512021e+29
7010.0	2.64745141881e+29
7030.0	2.64379076687e+29
7050.0	2.63316152938e+29
7070.0	2.60864502243e+29
7090.0	2.58349747773e+29
7110.0	2.56704520976e+29
7130.0	2.55338663909e+29
7150.0	2.54642097459e+29
7170.0	2.5426072738e+29
7190.0	2.53282253637e+29
7210.0	2.52769192719e+29
7230.0	2.52099622768e+29
7250.0	2.50877150334e+29
7270.0	2.4968701472e+29
7290.0	2.48497035261e+29
7310.0	2.4807872493e+29
7330.0	2.472958542e+29
7350.0	2.46744495704e+29
7370.0	2.46197999668e+29
7390.0	2.45275056512e+29
7410.0	2.43461306555e+29
7430.0	2.42908706343e+29
7450.0	2.41755956641e+29
7470.0	2.40737468721e+29
7490.0	2.40013011389e+29
7510.0	2.39368500024e+29
7530.0	2.38865276312e+29
7550.0	2.38275180531e+29
7570.0	2.36867368716e+29
7590.0	2.35318287759e+29
7610.0	2.34658531815e+29
7630.0	2.3357852209e+29
7650.0	2.32243359109e+29
7670.0	2.30185022502e+29
7690.0	2.30018524252e+29
7710.0	2.2845952415e+29
7730.0	2.27996802233e+29
7750.0	2.27081851152e+29
7770.0	2.26531542198e+29
7790.0	2.25898496787e+29
7810.0	2.2509499554e+29
7830.0	2.23299177991e+29
7850.0	2.21135114257e+29
7870.0	2.19365324146e+29
7890.0	2.1752237981e+29
7910.0	2.15900599567e+29
7930.0	2.14417766893e+29
7950.0	2.13823408454e+29
7970.0	2.14171665634e+29
7990.0	2.13732550767e+29
8010.0	2.12830152744e+29
8030.0	2.12177230363e+29
8050.0	2.10392024232e+29
8070.0	2.09088565183e+29
8090.0	2.07559329431e+29
8110.0	2.06884632438e+29
8130.0	2.06303041632e+29
8150.0	2.05743845816e+29
8170.0	2.05290529999e+29
8190.0	2.04011911264e+29
8210.0	2.03991071159e+29
8230.0	2.03183230917e+29
8250.0	2.02378249761e+29
8270.0	2.01397264847e+29
8290.0	2.00016968503e+29
8310.0	1.98654706131e+29
8330.0	1.96897723617e+29
8350.0	1.97164624818e+29
8370.0	1.96099189472e+29
8390.0	1.94478557861e+29
8410.0	1.94821548846e+29
8430.0	1.94082733437e+29
8450.0	1.93422973472e+29
8470.0	1.90391845893e+29
8490.0	1.92055764969e+29
8510.0	1.85306863428e+29
8530.0	1.90772087846e+29
8550.0	1.78676106376e+29
8570.0	1.91698065387e+29
8590.0	1.8805401237e+29
8610.0	1.86342223199e+29
8630.0	1.90987239761e+29
8650.0	1.88500368081e+29
8670.0	1.75315995562e+29
8690.0	1.87316746249e+29
8710.0	1.89077168989e+29
8730.0	1.87087837124e+29
8750.0	1.77730212668e+29
8770.0	1.84013403419e+29
8790.0	1.85996622898e+29
8810.0	1.84875031274e+29
8830.0	1.83860465029e+29
8850.0	1.80690736099e+29
8870.0	1.7359592454e+29
8890.0	1.81455552105e+29
8910.0	1.82344867601e+29
8930.0	1.81942611185e+29
8950.0	1.8139950976e+29
8970.0	1.80456298796e+29
8990.0	1.78521414833e+29
9010.0	1.69533886629e+29
9030.0	1.73800449567e+29
9050.0	1.76870412706e+29
9070.0	1.76697327877e+29
9090.0	1.75321749452e+29
9110.0	1.74306567991e+29
9130.0	1.72690362717e+29
9150.0	1.70792331728e+29
9170.0	1.69055224475e+29
9190.0	1.67323687116e+29
9210.0	1.64601797952e+29
9230.0	1.56635364473e+29
9250.0	1.63370949411e+29
9270.0	1.64994576184e+29
9290.0	1.64998121417e+29
9310.0	1.64564075779e+29
9330.0	1.63955293638e+29
9350.0	1.62950897106e+29
9370.0	1.62153308555e+29
9390.0	1.6144908868e+29
9410.0	1.5974886183e+29
9430.0	1.59665132048e+29
9450.0	1.58988899638e+29
9470.0	1.58833094167e+29
9490.0	1.58892466543e+29
9510.0	1.5791007732e+29
9530.0	1.55707560022e+29
9550.0	1.48211845763e+29
9570.0	1.5483170463e+29
9590.0	1.55445132876e+29
9610.0	1.55296340277e+29
9630.0	1.54687757417e+29
9650.0	1.53636179415e+29
9670.0	1.52640004377e+29
9690.0	1.52023669049e+29
9710.0	1.51411326402e+29
9730.0	1.50910784742e+29
9750.0	1.5041340267e+29
9770.0	1.50179053387e+29
9790.0	1.49380095217e+29
9810.0	1.49459129017e+29
9830.0	1.49227220124e+29
9850.0	1.48845585149e+29
9870.0	1.48498419793e+29
9890.0	1.47874077329e+29
9910.0	1.46679657238e+29
9930.0	1.46230103222e+29
9950.0	1.45742284163e+29
9970.0	1.45076365921e+29
9990.0	1.44974871188e+29
10025.0	1.42345724992e+29
10075.0	1.39059412736e+29
10125.0	1.41493606012e+29
10175.0	1.39492615471e+29
10225.0	1.38697156767e+29
10275.0	1.38087331875e+29
10325.0	1.35581749286e+29
10375.0	1.35844868982e+29
10425.0	1.33640499657e+29
10475.0	1.32999871577e+29
10525.0	1.31887224218e+29
10575.0	1.30187178965e+29
10625.0	1.29113729567e+29
10675.0	1.27897571957e+29
10725.0	1.26991136039e+29
10775.0	1.2641019693e+29
10825.0	1.24299108055e+29
10875.0	1.1953616773e+29
10925.0	1.14209634513e+29
10975.0	1.15233482792e+29
11025.0	1.14986594078e+29
11075.0	1.15032505606e+29
11125.0	1.14515210891e+29
11175.0	1.13079872481e+29
11225.0	1.12483334152e+29
11275.0	1.10619897678e+29
11325.0	1.11064034771e+29
11375.0	1.09495450604e+29
11425.0	1.08800157231e+29
11475.0	1.08922151964e+29
11525.0	1.07074033254e+29
11575.0	1.07010007649e+29
11625.0	1.05410458556e+29
11675.0	1.0502839843e+29
11725.0	1.03913197909e+29
11775.0	1.02152933827e+29
11825.0	1.0160127656e+29
11875.0	1.01074354238e+29
11925.0	1.00043832796e+29
11975.0	9.85095883047e+28
12025.0	9.83012072062e+28
12075.0	9.65646218272e+28
12125.0	9.66080976746e+28
12175.0	9.63454614258e+28
12225.0	9.59553755101e+28
12275.0	9.4791735759e+28
12325.0	9.45140038434e+28
12375.0	9.30235741259e+28
12425.0	9.24667543594e+28
12475.0	9.21829404736e+28
12525.0	9.12515576935e+28
12575.0	9.09869090777e+28
12625.0	9.04788344095e+28
12675.0	8.94795652153e+28
12725.0	8.9082706527e+28
12775.0	8.76664080649e+28
12825.0	8.43136753735e+28
12875.0	8.69447852117e+28
12925.0	8.68656142574e+28
12975.0	8.66957535155e+28
13025.0	8.61237293892e+28
13075.0	8.5254767734e+28
13125.0	8.46145325779e+28
13175.0	8.38682326906e+28
13225.0	8.34856816937e+28
13275.0	8.27214594184e+28
13325.0	8.20622681084e+28
13375.0	8.15288905387e+28
13425.0	8.05483112301e+28
13475.0	7.99811498546e+28
13525.0	7.95730376627e+28
13575.0	7.90369796024e+28
13625.0	7.8539665211e+28
13675.0	7.80922728598e+28
13725.0	7.75970390396e+28
13775.0	7.71457414265e+28
13825.0	7.66915588253e+28
13875.0	7.62178490942e+28
13925.0	7.57937403476e+28
13975.0	7.40142950684e+28
14025.0	7.18062168997e+28
14075.0	6.96612128706e+28
14125.0	6.82659878042e+28
14175.0	6.79782092532e+28
14225.0	6.76308317638e+28
14275.0	6.81699610214e+28
14325.0	6.79727667228e+28
14375.0	6.84245349539e+28
14425.0	6.67704343625e+28
14475.0	6.75212705064e+28
14525.0	6.55454763806e+28
14570.0	6.4753490694e+28
14620.0	6.42756141689e+28
